emp_id,income,expected_income,risk_score,quality
5377800,5205,600,47200,0.338694
2356728,3180,600,46350,0.54215
3570563,5200,2800,70650,0.730967
4585583,5115,800,69300,0.624876
1985779,2595,1200,82200,0.516128
6217086,2585,800,69950,0.758173
4793267,6765,1600,60150,0.757123
4935166,5145,401,52600,0.377531
9856725,6290,900,85750,0.588705
2077319,2878,700,44850,0.631469
2864045,4230,1400,61750,0.813445
3572538,5185,1900,93200,0.122057
5455991,3095,2000,63750,0.550457
9799733,1770,600,87750,0.510834
9714178,5055,900,83750,0.796495
6915504,2075,700,50750,0.558726
4070393,2625,800,42250,0.74931
9056716,2060,1600,75000,0.735904
5836244,4215,600,53650,0.646324
6445495,3670,400,67700,0.717546
5522252,3165,400,40950,0.672686
2982647,3940,900,62800,0.71384
2844925,3015,1100,50850,0.429372
8831757,3615,1200,55350,0.786938
8296823,6075,800,46250,0.444723
1187714,9403,700,65900,0.319469
8888859,2045,800,55200,0.705156
9656420,2090,1800,47100,0.593457
7755182,2100,1000,46250,0.536606
8791454,2775,700,35700,0.688461
4550530,3485,600,84800,0.872328
7906692,5572,1800,85700,0.782374
9870250,1700,850,61050,0.715339
7997152,3225,900,47050,0.727169
8106891,3075,400,46600,0.782545
4755243,2160,500,58700,0.718998
9820804,4010,2800,71200,0.461787
3676067,6710,1300,71700,0.621131
3421472,3940,400,67500,0.608087
8625167,1885,600,50500,0.679735
2770727,1975,900,60000,0.73261
9583528,5075,400,38100,0.538535
7822010,2335,700,42900,0.568425
2750085,2242,400,50400,0.307104
7789040,3875,600,63600,0.748192
3004451,2430,700,57750,0.886136
7487289,3265,900,41050,0.540519
2013450,1675,1000,81850,0.772476
6966845,3305,600,76750,0.700726
3371864,3355,2400,81800,0.732771
7014859,2916,900,53350,0.508947
8296560,3750,800,74200,0.767883
8880339,2130,500,46950,0.469159
4142172,2520,400,41400,0.497294
9167568,3770,600,57200,0.641599
6501798,3290,900,64700,0.667335
3514230,4388,1700,85950,0.784278
6668888,7147,400,54600,0.823
4926063,3236,1000,67600,0.718121
9441023,5115,600,59050,0.548728
4285797,2870,600,80900,0.434518
7415882,2525,1250,82800,0.53359
7005821,3315,600,75400,0.660896
3392625,3925,1000,58500,0.506451
9622542,4540,1700,94650,0.30358
2320120,3675,800,39200,0.68517
4713051,3655,400,58500,0.85232
9814186,2382,700,46500,0.690134
6902090,2345,400,67750,0.670781
6510775,2255,550,35850,0.451427
7561899,3795,1200,55000,0.804817
5377524,1785,800,63000,0.61256
3147374,2470,400,33150,0.283161
9451353,2005,800,76950,0.527311
8036864,2245,600,48550,0.502075
9197197,4515,1100,55500,0.404399
8156839,3205,500,53650,0.395154
9672227,3595,1100,48000,0.522858
5268437,2525,800,47550,0.537617
5533281,1705,600,55300,0.746813
2421874,2635,400,73900,0.776525
8692386,5567,400,50450,0.753285
7359000,5215,700,67200,0.700211
2555493,3440,1400,89350,0.824949
6087156,1730,700,70150,0.803776
7048471,3050,800,64300,0.609299
3090456,2222,400,65900,0.523006
4465707,2680,500,50450,0.575887
3541218,3410,500,80900,0.478217
7509963,3026,2500,57150,0.561382
3495139,5485,700,54550,0.414258
8608347,1540,400,55200,0.478472
1801437,3755,400,91550,0.445018
8193548,4670,1100,73050,0.599147
7503401,1740,800,76500,0.579754
9919941,6635,2700,58200,0.82016
6600986,1560,450,38850,0.598
7083430,3145,900,57600,0.744253
8296369,3760,1600,90100,0.521343
6145186,2205,500,40450,0.481618
6260544,2390,600,35550,0.52943
2083898,3030,600,80250,0.916398
9490386,5597,400,40800,0.361556
4962914,2780,800,62400,0.628796
2016627,3040,800,50350,0.841864
4269358,4585,800,53550,0.690414
9906261,4920,1100,58850,0.454679
7963364,3260,700,55700,0.287864
4651176,1830,900,50900,0.768118
4846691,2715,600,58750,0.795066
7796346,2705,500,32300,0.752863
2367694,5225,600,44250,0.76531
4729299,4870,800,67350,0.819472
9967096,5240,650,67950,0.85498
7682527,1660,900,63050,0.813991
4802542,5000,400,69350,0.763099
5901829,2548,1000,72050,0.571068
1592856,2825,400,33550,0.478332
8518223,3145,900,53750,0.634584
7981635,2115,500,56300,0.580415
6601865,4775,400,33050,0.733159
6541149,2210,800,40750,0.616631
3024122,2025,1100,68850,0.647246
6031411,4485,600,59250,0.758912
7459403,6795,2900,65200,0.817332
6120352,2070,1200,67600,0.817942
7667171,3650,1200,72300,0.703841
8050262,3295,800,63250,0.458599
8033695,5790,800,46650,0.679588
1966695,5040,850,89200,0.79625
5295525,2160,1200,78750,0.648367
3959461,3675,400,53050,0.354718
2814527,3341,700,34100,0.679894
1841335,1540,700,58800,0.805808
4556614,4730,500,51650,0.738425
4419813,3005,1100,52900,0.803107
5692184,3235,600,33600,0.653457
9320644,2735,750,72550,0.510503
2161963,3285,750,54350,0.535137
7840077,3600,500,44300,0.681569
9342864,5185,550,87300,0.535792
4663259,3665,1600,77250,0.768406
5019596,2615,500,79750,0.6772
3605811,4790,600,51900,0.470877
1864235,4135,600,32500,0.426891
4733042,5775,900,79650,0.47434
1400558,4140,500,80250,0.668146
1216133,2565,400,43650,0.858004
9269806,3215,450,38600,0.716897
8438692,5245,700,35400,0.793124
8309703,4540,2300,80150,0.700093
8926088,3200,600,53600,0.642736
7362400,3090,700,65750,0.429594
8433990,1610,400,67550,0.580309
4948941,2660,700,46250,0.390793
8836211,3640,1450,63050,0.513928
6454244,2080,500,63400,0.396797
3692653,2665,500,53550,0.539452
2806271,2065,800,56950,0.555351
6703056,5281,1200,59400,0.821132
5648460,5045,2400,39000,0.266965
1837375,1815,450,49950,0.617207
1576443,5115,1000,70000,0.54839
1634176,5015,800,73600,0.515139
4848054,1755,1100,47750,0.704452
4632792,3435,1400,66300,0.878004
8118548,5146,800,73100,0.61905
1926565,2770,900,71350,0.537563
6535241,2640,500,37600,0.49557
2953067,2680,2400,71550,0.707111
7110785,2665,700,70200,0.769493
8490960,2195,800,57800,0.450004
5710161,2555,2400,77200,0.658835
2251653,2485,350,51650,0.749519
2218110,3555,800,44250,0.67776
7176496,4220,700,76450,0.715475
1415396,5010,550,37850,0.773374
6187055,3210,800,55300,0.719712
1717163,4358,600,75300,0.62401
9252884,2535,600,37800,0.48354
9997871,3565,700,64950,0.684475
8318221,3016,600,56700,0.594319
9658213,4014,1100,55300,0.752764
8812901,4615,400,52700,0.423502
2753463,6035,2900,85800,0.76717
6874824,4780,500,54000,0.570158
3786751,3785,1200,79900,0.479375
1153447,3025,800,47350,0.790985
3824158,3430,1150,49250,0.596004
6575071,6130,2800,73400,0.658381
7494279,3715,900,68500,0.482872
5160856,3610,2800,73550,0.529707
4681177,4620,800,92250,0.690236
2167983,7740,2700,79450,0.615447
2697814,4030,1300,82150,0.359322
7388991,3035,700,59450,0.464826
4496289,2672,1100,62050,0.46663
8401914,3235,400,53900,0.582138
3708620,2795,400,70900,0.689469
4209229,1250,600,55750,0.460001
6239533,6210,1200,76150,0.729263
9419304,2775,400,68900,0.734204
7051104,6515,400,47250,0.529647
6783405,2095,1000,65650,0.684564
9523242,3080,1800,64050,0.740909
3160621,3250,800,61500,0.660705
2787530,5160,900,84000,0.780814
2439798,3205,2700,62950,0.687648
8695936,1660,400,55550,0.421841
2854447,5030,900,47400,0.802721
4989148,4090,1150,92700,0.866764
1160144,2225,1000,73800,0.804791
7423785,4630,1100,52300,0.513152
1971437,4195,600,86550,0.662115
8959754,2939,800,56200,0.564722
6464076,3535,700,75500,0.408577
3336852,2575,600,36850,0.514986
6091414,4475,1100,67200,0.663455
7153132,3395,1000,51500,0.804946
4513727,3630,400,59800,0.628542
7626652,2085,500,56450,0.758888
4966385,7175,800,70100,0.743139
6939386,1650,800,38850,0.654016
7018695,4837,1100,47600,0.448747
8650865,7180,2100,77200,0.625684
5381849,3680,2500,31400,0.700506
6577095,2560,500,43650,0.37067
4949676,2015,400,55700,0.808446
6361877,2790,1000,81800,0.746216
9846699,3805,1100,84850,0.458777
8521253,3140,800,60700,0.702774
8603913,3120,600,45300,0.485768
7485484,3625,2700,34500,0.570565
2062501,3035,450,36450,0.467782
4244992,4129,600,53850,0.608119
1801652,1520,800,61250,0.460657
2916589,1875,700,67650,0.737525
5812937,3620,800,38500,0.408492
1191730,4904,600,66250,0.600305
1267892,2760,1200,58800,0.366311
4700931,1943,550,27900,0.376326
3005562,3610,1900,86600,0.687786
4317816,2736,600,63300,0.88733
2411857,4710,2800,75150,0.524459
7559447,5662,1650,95350,0.791364
3707971,2187,500,50150,0.381627
4954106,2085,1300,69650,0.470128
9497380,3590,700,48650,0.600441
4016366,2281,400,62850,0.740185
2536393,2680,500,55350,0.769134
7634127,2070,700,72900,0.516972
8845171,2480,500,63100,0.463875
7584748,3235,800,80250,0.573001
3331330,4145,500,43000,0.3879
2512093,2505,1100,55350,0.590813
7541332,5125,600,35550,0.556631
2943869,4775,1200,71050,0.5321
9212345,2520,400,60750,0.654321
7568381,5270,900,54750,0.849192
9417056,3860,800,47900,0.490341
8869489,8386,1450,69900,0.645081
1484208,5120,700,46850,0.628698
6075292,3645,400,33750,0.268488
2828011,2480,1100,77400,0.470842
3003080,2605,450,40750,0.715895
3533413,5200,1200,66900,0.813277
4908951,4609,1200,68700,0.563324
7178821,4672,3100,69600,0.480028
2048638,3275,700,71550,0.832617
1352589,1645,400,63950,0.709403
8072892,5055,600,31750,0.439923
2672033,6190,700,80000,0.788233
8149821,2785,500,41950,0.742929
1143951,4185,1200,55200,0.574577
2161463,5120,2850,74000,0.686667
8352835,6095,1200,69650,0.346313
4861319,3025,2650,72650,0.759455
5032764,3065,600,40300,0.452426
9322541,5230,600,43100,0.72971
1337458,4780,800,66650,0.532352
5474598,3770,700,87150,0.626147
5041471,2530,350,70300,0.819512
1586666,4145,400,46250,0.720527
9215663,5255,1900,89650,0.544385
2878275,3145,400,62550,0.545662
5691514,1830,700,48450,0.438542
9384687,2040,400,57450,0.436064
6379195,5100,2100,75150,0.749009
6581889,3645,700,46700,0.588859
2524258,2600,2800,76300,0.810162
5735722,3735,500,52950,0.695686
9814931,8189,700,34600,0.593891
2106007,6010,1900,90500,0.717685
6081235,4745,400,58350,0.45068
7332800,3265,400,53250,0.783792
3297152,3610,1300,90050,0.740254
6781493,3095,700,51450,0.771992
2221610,3760,800,51650,0.641135
8262155,4680,1100,77950,0.768765
3875886,3580,600,73800,0.457622
7476281,3215,700,44750,0.420998
2540507,9225,3200,73800,0.761149
3143234,2130,350,77550,0.457563
2532712,1655,700,54850,0.540719
9270923,3280,500,45400,0.519265
6245617,3790,700,69900,0.812652
9386374,3765,500,41350,0.683961
3719148,5050,800,30700,0.51329
7036713,4575,400,65250,0.474581
4657679,5175,700,50400,0.728828
3966208,2370,600,58700,0.734272
1275378,7070,1100,68650,0.645552
7400348,3190,500,31850,0.591692
4865454,4140,600,62550,0.745111
6307817,3165,800,48750,0.612865
8264781,3735,800,75100,0.514367
7939557,3730,400,37350,0.704527
5264657,3260,600,51150,0.43843
7462707,5175,800,30150,0.808056
3301214,5235,900,57800,0.597601
2602618,3185,600,80100,0.681179
3568127,3105,700,53050,0.667774
6089998,2055,800,50650,0.74342
7949740,8190,2900,71000,0.524519
7748807,2070,700,55050,0.625801
3646671,4115,800,68200,0.871341
9052988,2280,600,47850,0.652464
4267255,6560,700,57500,0.790975
4608060,4765,1100,82500,0.570536
3324952,3190,500,59250,0.486359
4163850,2025,600,74100,0.766427
4917346,3240,700,48650,0.668933
6032697,3125,2500,73750,0.675275
3985412,4620,1000,47400,0.736731
3645266,2720,2700,61950,0.791586
4276145,5195,800,61800,0.695671
5740559,3685,700,37700,0.44343
4072132,3080,700,56150,0.720345
8192860,6085,1600,61800,0.249792
4426859,2615,700,54200,0.715458
3045732,7685,600,53850,0.458122
2952128,4065,1000,30200,0.59335
6910325,3115,1100,60300,0.557853
1432605,2360,800,44850,0.605873
2376872,2944,700,53650,0.502371
1843609,4635,1200,73600,0.512164
6154630,3320,700,67950,0.420147
6329486,2150,600,68700,0.899102
1640604,2605,400,60000,0.577327
2162548,5235,600,60250,0.577244
5305529,6730,2800,80750,0.669352
1286666,2928,600,58650,0.748684
3199409,4570,1450,84450,0.707768
8336536,2554,900,70400,0.50306
8344516,3740,400,39300,0.769341
4067363,6005,1200,56600,0.868905
8598532,3530,2800,70350,0.753614
8056204,2615,5100,64550,0.454224
4430610,7125,400,58850,0.76106
5830596,3025,1000,61050,0.551198
6830242,2555,800,72900,0.719688
7507960,2640,400,80500,0.571318
7807713,1515,1000,83650,0.598018
6634749,6260,4900,71250,0.861244
4299544,3610,700,73850,0.684805
2574931,2926,600,64800,0.524215
2483613,2620,500,54500,0.833694
8668351,3145,2700,73150,0.70039
9562415,2625,600,33700,0.560528
1888147,4325,900,80550,0.778096
2938704,2515,500,68950,0.503974
2768697,2585,1200,69550,0.462918
5655518,3650,1700,79250,0.67715
3889030,3675,600,46750,0.530799
4392185,2525,800,67100,0.508233
9252459,4235,400,52150,0.490487
4006363,5567,600,62600,0.847365
4860535,2100,1300,63400,0.455499
3840499,3260,700,32000,0.691944
7071152,2050,800,46500,0.539214
6335710,1695,500,58200,0.560992
4704778,1695,800,54300,0.550004
9866198,7815,3200,77400,0.845995
8263326,4085,600,73500,0.500868
2294741,3350,1200,61500,0.578332
9227174,7235,3200,75350,0.498099
7639123,3155,700,67950,0.80433
6854131,3795,700,53500,0.488104
5916294,4490,400,52900,0.445011
7902461,5598,1100,72850,0.901835
8350100,3810,500,74150,0.735646
2124373,3265,800,61250,0.596124
8578461,5740,600,55950,0.646716
2965573,3520,900,68400,0.71798
2773674,6695,1100,54900,0.411717
6263999,6045,1300,80700,0.460541
7862493,1690,400,30850,0.449766
8089887,3680,600,50550,0.477843
6737162,2705,700,46800,0.663048
9039684,3085,1700,64550,0.488279
8464093,6705,1700,92500,0.012841
6948974,5125,1900,75300,0.59636
6704533,1745,500,65000,0.839143
9100774,3680,600,30550,0.486192
1846419,5110,1000,65350,0.700375
4844737,2525,700,70000,0.635434
7155924,3465,700,75550,0.560393
7416612,3015,500,38600,0.785646
3084764,3185,1100,54250,0.626121
4213231,3685,600,59700,0.704515
7584052,5205,1050,75000,0.474136
6621648,3535,900,63050,0.687788
6019184,3610,900,57400,0.492895
1220457,3235,600,53050,0.361767
9065463,3265,500,41050,0.756354
8446018,3235,400,48100,0.435609
1922705,2160,600,60150,0.406419
3762526,3951,400,47800,0.66014
2558849,5260,600,66750,0.793822
1769746,6800,500,65250,0.833976
1699116,2595,950,76700,0.761412
9169096,4595,2800,42800,0.611995
6597103,4550,800,46300,0.778433
1330577,5085,2300,49650,0.744442
2237717,2425,700,61600,0.795189
7681206,3880,800,51750,0.456496
2057017,3780,600,60700,0.757029
7788454,1680,600,87400,0.649664
1553219,1975,500,67150,0.702082
1895441,3015,500,69900,0.692113
2276335,5150,700,66800,0.739989
1591549,6535,400,57850,0.522876
8864334,6783,1350,54250,0.713942
4457583,3210,400,53450,0.829832
4079897,3725,700,46500,0.687589
2834762,4280,1700,57300,0.339555
9930089,3060,1800,56250,0.765799
2526837,1655,700,63750,0.722845
8207366,2306,700,2250,0.723624
5221767,1855,800,40950,0.433323
5170004,5155,700,45300,0.438538
1760926,3720,1100,73050,0.493838
5194808,1790,600,83800,0.445457
7169005,2250,1000,46500,0.630897
5286406,2655,4900,46050,0.3849
6318238,3150,1450,78250,0.541685
7177297,3380,700,69700,0.798211
6248474,1890,700,48600,0.442964
4774588,3605,800,62750,0.691596
3707593,1660,450,45200,0.506863
1980419,2247,500,49250,0.555278
9940428,6265,1600,78250,0.770301
4684312,5085,900,38700,0.620529
4499356,3145,500,50400,0.372325
2633555,3665,700,72100,0.765648
8162416,6280,1800,80150,0.465619
7681704,3031,1200,54050,0.521736
6085993,3780,700,71100,0.730674
9736944,1905,700,38100,0.67694
6071014,2720,400,49500,0.546503
5822320,3985,600,80050,0.900223
9156264,2185,400,52300,0.40643
4092033,3555,1200,49800,0.815584
8011706,1781,500,42600,0.475443
6136308,3225,1450,69400,0.49899
9232061,3662,900,55100,0.594166
6966479,2207,400,44550,0.613613
8530605,5125,2650,78250,0.740692
1782045,5275,1200,67000,0.364234
6543107,2427,400,38550,0.510086
6363273,1635,700,65500,0.801433
2320575,2150,900,65250,0.536901
6031310,4415,600,73050,0.667958
9347371,4209,1200,61850,0.5816
6942821,2115,450,43800,0.587162
9163723,2045,600,47650,0.550858
5883393,3180,1450,49700,0.697077
5867869,2670,400,51250,0.665483
3064209,3520,900,59300,0.462843
4306187,5105,500,46650,0.570922
4338883,2645,900,68300,0.428148
2398660,2200,400,66000,0.620188
8533098,3230,3000,69350,0.727981
4823535,4520,1600,98850,0.203596
6846743,4235,700,45900,0.491981
1315172,3210,400,68200,0.85429
3520403,5180,1100,65100,0.413591
7714375,2670,350,79300,0.51463
7830849,2255,900,80100,0.613216
5968091,3240,500,59100,0.65465
2121249,5005,1200,92200,0.558268
6128903,2185,500,49600,0.756665
9165887,9475,1350,82400,0.480815
6431859,1540,500,70150,0.460512
2762643,2205,600,47300,0.790056
3461533,3140,900,39100,0.490766
4435394,2285,800,49900,0.704325
4884578,1500,400,57950,0.620087
5753981,3630,400,93500,0.785704
8040300,1615,1100,49150,0.414242
2038331,3650,400,34350,0.813231
5397738,3240,400,51400,0.74372
9912927,4770,600,53950,0.500806
8322305,2585,700,72450,0.441665
2248495,6005,900,49950,0.553129
8384958,2510,2800,73150,0.611878
2945767,2480,900,61950,0.604104
3678843,4538,800,57900,0.617997
8566319,4580,800,48150,0.917092
4928009,3570,800,58050,0.839711
5827054,3135,900,55450,0.818719
9306237,2490,700,48300,0.625784
2527687,3745,800,73700,0.742352
5983994,3035,3000,81350,0.496389
2985239,2045,500,57050,0.578558
7715266,6135,700,55550,0.686938
2887266,6130,800,60750,0.504331
6188427,4730,400,60150,0.67045
3781831,4270,900,62250,0.461159
2764329,6065,1150,75100,0.551372
9441381,1635,450,40250,0.411891
9403565,2415,800,49350,0.782316
3863475,2525,2300,50900,0.894608
2764713,6545,1600,97000,0.208163
4233382,5175,900,73450,0.740995
2744698,2610,1350,61200,0.790325
9162009,1570,900,44550,0.692473
3633486,5200,1100,65100,0.76615
5804142,2045,700,59650,0.843667
1356734,5245,700,72750,0.776121
2848275,1630,700,51600,0.811582
4968012,5065,4900,81400,0.462015
7679860,6615,1200,56350,0.525702
7570065,2270,900,70300,0.639271
4194437,8170,400,65700,0.621016
2314003,1770,800,31800,0.460579
3903400,3150,800,32150,0.593811
2599493,1610,700,46950,0.542539
3541775,1920,700,81450,0.597326
4579061,3260,700,56500,0.462172
6794294,8109,3300,49150,0.599311
1738049,2340,400,48450,0.470276
5884741,5130,1200,59950,0.64516
2217157,2765,900,70250,0.685644
1120538,2955,400,84600,0.54166
1281196,4894,850,70000,0.563466
8830432,5005,600,91600,0.70284
2353149,2442,600,71750,0.591235
7084485,3635,700,49650,0.499822
4069740,2255,600,52950,0.719049
4995995,5325,1100,62800,0.47331
5238268,3080,600,68800,0.691458
2992666,3980,400,37100,0.470019
5950993,2075,700,72450,0.534847
8164631,2430,400,51500,0.78806
1620753,2245,600,68550,0.715701
8149175,1535,500,65000,0.701968
4133601,3595,400,46650,0.6342
8408150,3550,400,58300,0.748047
4278231,4510,2800,49900,0.585331
7649775,2790,600,40050,0.801204
8664958,8020,1050,82800,0.478535
3199585,3240,500,71700,0.688541
7776793,5280,1100,60800,0.702643
8741511,1615,700,60550,0.754738
4962669,3570,600,71500,0.517694
1839884,3785,600,92200,0.625414
1255205,3210,400,65200,0.49187
7397931,3075,1450,75200,0.577757
1687658,4545,500,90300,0.74846
5150278,1605,800,50500,0.641004
9254375,3625,600,56700,0.731906
6778954,3330,1100,53100,0.713166
8291347,3731,600,40450,0.41726
1507281,1575,600,62900,0.368305
8455994,9436,3600,73800,0.605251
4460585,6785,3300,84550,0.867157
6781574,2755,800,70650,0.801958
1705652,2531,400,38350,0.603522
9845153,5170,400,41800,0.715016
8211076,5616,1050,70600,0.591332
6639654,3555,500,34300,0.487813
5966865,1640,400,68600,0.249833
3074315,1545,500,69450,0.819923
3576995,1755,700,50150,0.419269
9046615,3760,1300,70950,0.885545
9750603,1925,800,73250,0.453225
5898891,2165,700,74450,0.840536
5422712,2530,5200,83750,0.543289
6626407,4695,800,44000,0.752344
3449473,5131,1900,75650,0.588568
4320255,3655,1000,22350,0.488602
8441441,3090,600,71550,0.749812
4809155,2835,800,81100,0.685031
3205548,2705,800,68650,0.546598
3554361,2721,900,55000,0.759301
4877873,5120,900,74400,0.505244
4717863,2550,500,56400,0.497404
3127767,5215,1150,51850,0.410172
8342956,5230,700,35100,0.572778
8427471,3540,700,62350,0.642215
9319325,1505,500,46850,0.846043
6231007,6165,500,59400,0.739539
3487499,6145,1100,55200,0.585429
4440730,2555,900,62950,0.431761
9050578,3100,1200,62050,0.796896
3424070,5255,600,70950,0.602329
6078323,4790,700,74300,0.541292
5601584,2565,400,50150,0.471758
9002076,1555,2700,54350,0.404849
4410854,6050,5100,41550,0.747982
3260412,1941,800,82650,0.579882
9696611,2020,500,48300,0.535538
9462225,5015,3300,79000,0.589005
1429598,2956,600,76800,0.80454
2652733,2495,800,66350,0.507676
1472752,2440,850,64100,0.440074
7709005,2745,800,57150,0.795309
3328938,1795,500,50400,0.712978
1336557,3055,600,76800,0.645357
3902690,1865,550,31050,0.674975
8566066,3120,600,82650,0.673322
3986511,3085,700,75800,0.819205
7879341,9915,3200,83900,0.580612
2617819,3135,400,51000,0.508472
1555845,3055,600,39300,0.414394
4752387,5250,701,41150,0.865031
9183817,3015,400,54400,0.709723
8156469,3260,600,36850,0.623403
3091877,4220,1300,76850,0.686676
9347387,2795,500,54300,0.753847
7943621,4635,900,50650,0.443037
1390792,3085,800,82650,0.68064
3164971,5250,1100,59550,0.62234
7175597,3275,800,50100,0.521058
9820548,3165,900,49700,0.463461
6395417,1695,500,37500,0.662162
8297675,5135,500,58650,0.479883
2539297,5010,1100,90650,0.451447
7377892,3425,600,78450,0.794215
9462008,1965,500,46500,0.630361
2159446,6720,500,56850,0.497814
5438049,1555,600,62250,0.658363
4297606,3200,400,79350,0.487338
7486442,2282,500,60300,0.629485
4967513,2345,900,63350,0.691815
8651777,3000,500,33150,0.58527
4640527,3355,800,50400,0.771245
4773618,2460,900,61650,0.477267
5140623,5185,800,60250,0.789329
1539244,3625,700,60850,0.507617
3424413,3330,600,71700,0.647378
2246315,2650,500,19100,0.637871
1258322,6065,900,56850,0.460737
5791625,2610,1200,47800,0.65857
5843719,5150,1700,88550,0.646044
5327847,5145,600,70350,0.554754
3102824,2755,1300,82200,0.719514
1299752,4395,1200,50450,0.712425
7295066,2245,900,70500,0.35675
6331630,2135,700,45200,0.511949
8423945,2075,600,75100,0.721385
6547272,5000,1200,77750,0.468186
5129208,2750,1000,52550,0.652306
5029137,3415,400,31800,0.730765
8571790,2959,650,66400,0.717261
3439726,4529,1900,82650,0.602702
2743157,3635,600,41750,0.833952
7598990,7270,3200,91800,0.571258
2762549,3265,1450,78950,0.619399
5436085,2260,400,76950,0.538966
7430455,3200,800,48750,0.602822
3338100,3355,1700,78500,0.673775
7897553,2530,700,52150,0.758294
6747277,1540,500,30050,0.440904
4724230,3735,800,54200,0.548917
6984063,4070,1200,40400,0.673694
8354534,4075,600,51850,0.571346
6771622,2000,700,48350,0.358652
2958300,2615,900,47850,0.593674
7732525,3090,400,46000,0.531651
5871499,2705,400,61400,0.64522
7831290,7510,900,60650,0.640655
8646976,3670,500,31500,0.415767
3816674,3195,500,43250,0.716122
4012091,3260,600,41950,0.767927
6207284,3295,2800,69300,0.407188
6586976,3665,2400,72650,0.766543
3163164,2316,900,40350,0.758844
5832277,4145,700,59050,0.611211
7689581,5170,400,72450,0.651792
5302573,2261,600,58750,0.592528
4421552,2110,700,51250,0.673099
3744366,1545,450,41550,0.704
7400156,5450,1800,75800,0.549522
3171411,4560,700,53650,0.542681
5321536,9480,2500,82250,0.57841
4552980,1610,700,59200,0.449236
1213814,6230,1200,58750,0.376533
2803713,5265,1800,86650,0.345783
4181196,4530,500,72450,0.631431
1287465,5135,2100,90150,0.749919
6695589,2735,400,51200,0.733783
6461743,2630,700,53100,0.709878
7078787,1730,900,63250,0.506617
4396615,4350,400,58000,0.541213
4220098,3235,600,32600,0.75295
8956955,5110,400,59250,0.561328
3989702,2295,1100,75450,0.652731
6487326,3892,600,48950,0.663672
2038392,9095,800,52900,0.32159
1735624,8145,1900,76050,0.59508
4378686,5205,600,82200,0.825927
2119455,2853,800,67550,0.391533
4178760,2725,950,66300,0.762946
6335524,7200,2900,76350,0.661456
5380559,1680,450,39100,0.327588
6950845,6620,400,51600,0.663797
2489768,6040,800,91800,0.572823
6356634,2185,600,49950,0.773106
4087391,3567,600,35950,0.537273
8307727,3235,1100,69500,0.430468
2463689,2790,600,72350,0.384477
5703487,5075,500,93350,0.675683
2913793,2625,1100,59850,0.843389
4612163,2640,600,69850,0.630556
9692379,7658,500,88050,0.715608
4497277,3570,1350,68550,0.449783
4071662,3560,400,57700,0.93208
4448450,5021,1200,78300,0.702962
7585715,3145,400,59150,0.785913
8776914,3520,900,83100,0.439624
6820192,2220,700,67200,0.905216
7466414,3003,600,34950,0.623929
2369710,7455,800,46300,0.596287
3056453,3500,600,48700,0.82793
2719430,8832,1100,47150,0.696121
8532425,3155,600,71200,0.506174
6847530,2670,500,39400,0.59613
1472443,2235,900,75000,0.827598
3332271,4265,400,73500,0.665252
6770552,1865,600,59500,0.667576
6856447,5030,400,89200,0.67733
2835822,4010,400,38150,0.399702
9751568,4125,800,69250,0.635843
3474249,2392,600,67250,0.621591
9122135,3105,600,59100,0.346592
5089432,3050,500,36950,0.820702
3863868,2857,600,54600,0.674215
4460048,6615,600,33350,0.544364
7289750,3720,800,69900,0.471384
7748751,3825,650,44100,0.443459
5311555,3635,500,51350,0.811311
1356121,6670,800,72300,0.563751
2105621,5050,900,52850,0.562987
8726010,2155,900,62000,0.428145
5445906,4705,1500,78550,0.617507
6831582,5035,700,54400,0.781951
8887940,6500,1900,61450,0.825305
4706025,2320,550,35050,0.700849
9307285,1690,500,47700,0.398298
5416556,3130,600,58200,0.63075
5244901,1645,900,64150,0.523479
8816025,3380,600,75750,0.713578
5466208,9443,1100,43350,0.836043
5517583,6585,3700,64900,0.703594
8585979,2700,400,37300,0.7293
2606383,5060,700,36900,0.709807
7079192,3660,400,64950,0.636286
1467397,5200,600,45700,0.660331
4714699,3575,1100,67150,0.576757
2076252,1860,500,39650,0.451659
9237041,3020,800,53400,0.463745
1871167,3170,700,37650,0.664737
9826208,8980,700,34300,0.711611
2781260,5060,700,39000,0.545905
6827232,2445,1000,67100,0.76183
2458070,2080,800,63350,0.6976
5457091,4535,700,51550,0.563492
5444546,1635,400,61250,0.622007
2539233,3665,1050,87300,0.630372
4980303,2540,400,80000,0.670883
4609654,3050,700,72500,0.685704
2852442,4573,450,62900,0.655215
6945754,2135,500,72450,0.736318
7805673,2385,400,67800,0.636315
4418604,4210,1350,55700,0.710088
1401534,2195,550,44000,0.823571
3402304,5145,800,46350,0.461172
8853470,3525,650,76950,0.563961
4807145,5235,1200,61800,0.558238
2634939,3665,400,33500,0.561227
7086175,2988,400,70750,0.670345
5341783,2545,550,40400,0.668576
5117959,1842,1000,84350,0.574266
8724804,5020,450,30550,0.412701
4486135,1715,400,53800,0.579466
6146738,5030,2900,79450,0.642286
8384036,4285,1000,81500,0.958013
2365443,2292,1250,55800,0.850028
6254423,2775,800,50000,0.591999
4095704,2565,500,35450,0.814743
2213172,1956,1200,62750,0.54266
1545041,7621,800,73850,0.502494
5549071,4620,1100,83400,0.607007
7453501,2070,800,60350,0.624421
3697700,5285,500,47600,0.416395
4241182,1725,800,64650,0.69187
3548464,4050,1300,77150,0.45106
